
iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
16 2763.8 1.08214 -20.9742 144.211 -0.000827569 -0.0093504 -0.014157 -1.96741 8.20926 -12.4202 -383.461 285.487 9.81269 
17 2763.79 1.08222 -20.9745 144.211 -0.000827699 -0.00935053 -0.0141533 -1.96603 8.20883 -12.4191 -379.852 286.615 21.2445 
18 2763.77 1.08239 -20.9752 144.212 -0.00082796 -0.00935078 -0.0141459 -1.96328 8.20796 -12.417 -372.634 288.87 44.1082 
19 2763.74 1.08273 -20.9765 144.214 -0.000828481 -0.0093513 -0.0141311 -1.95776 8.20622 -12.4127 -358.198 293.38 89.8356 
20 2763.67 1.0834 -20.9792 144.218 -0.000829524 -0.00935233 -0.0141014 -1.94673 8.20275 -12.404 -329.325 302.398 181.29 
21 2763.54 1.08475 -20.9846 144.227 -0.000831609 -0.00935439 -0.014042 -1.92467 8.1958 -12.3868 -271.573 320.426 364.2 
22 2763.3 1.08744 -20.9953 144.243 -0.00083578 -0.00935851 -0.0139233 -1.88055 8.18191 -12.3523 -156.053 356.456 730.018 
23 2762.97 1.09283 -21.0167 144.276 -0.000844122 -0.00936675 -0.0136858 -1.79233 8.15412 -12.2833 75.0619 428.405 1461.65 
24 2762.83 1.10361 -21.0597 144.342 -0.000860805 -0.00938322 -0.0132109 -1.61595 8.09856 -12.1454 537.586 571.866 2924.91 
25 2762.8 1.1004 -21.0469 144.322 -0.000855838 -0.00937832 -0.0133523 -1.66846 8.1151 -12.1865 399.833 529.213 2489.24 
26 2762.24 1.1004 -21.0469 144.322 -0.000922712 -0.00946683 -0.0137686 -2.55592 8.70038 -12.1646 -2422.78 -2736.21 972.115 
27 2761.8 1.1004 -21.0469 144.322 -0.000822627 -0.00936453 -0.014175 -2.04608 8.03241 -12.2031 214.122 -10.0785 -30.9886 
28 2761.8 1.1004 -21.0469 144.322 -0.000826096 -0.00936808 -0.0141609 -2.06374 8.05557 -12.2018 122.706 -104.581 3.78529 
29 2761.8 1.1004 -21.0469 144.322 -0.000829918 -0.0093646 -0.0141615 -2.03806 8.08353 -12.1989 -0.436373 1.5812 0.183802 
30 2761.8 1.1004 -21.0469 144.322 -0.000830117 -0.00936483 -0.0141617 -2.03983 8.08504 -12.1988 -7.07332 -5.87828 -0.772081 
31 2761.8 1.1004 -21.0469 144.322 -0.000830514 -0.0093653 -0.0141619 -2.04338 8.08805 -12.1987 -20.3472 -20.7973 -2.68385 
32 2761.8 1.1004 -21.0469 144.322 -0.000831307 -0.00936624 -0.0141624 -2.05047 8.09408 -12.1984 -46.895 -50.6352 -6.50738 
33 2761.8 1.10041 -21.0469 144.322 -0.000832895 -0.00936811 -0.0141633 -2.06465 8.10613 -12.1977 -99.9906 -110.311 -14.1545 
34 2761.8 1.10042 -21.047 144.322 -0.00083607 -0.00937185 -0.0141652 -2.093 8.13024 -12.1965 -206.182 -229.663 -29.4487 
35 2761.8 1.10042 -21.047 144.322 -0.00083476 -0.0093703 -0.0141644 -2.0813 8.12029 -12.197 -162.363 -180.413 -23.1376 
36 2761.8 1.10042 -21.047 144.322 -0.000834681 -0.0093703 -0.014165 -2.08164 8.11979 -12.197 -160.593 -181.034 -24.858 
37 2761.8 1.10043 -21.047 144.322 -0.000834523 -0.0093703 -0.0141662 -2.08231 8.11878 -12.1969 -157.053 -182.274 -28.2989 
38 2761.8 1.10045 -21.0471 144.322 -0.000834207 -0.0093703 -0.0141686 -2.08365 8.11677 -12.1969 -149.974 -184.754 -35.1805 
39 2761.79 1.10049 -21.0472 144.323 -0.000833575 -0.0093703 -0.0141733 -2.08633 8.11274 -12.1968 -135.815 -189.715 -48.9437 
40 2761.79 1.10056 -21.0475 144.323 -0.000832311 -0.00937029 -0.0141827 -2.0917 8.10468 -12.1966 -107.497 -199.636 -76.4703 
41 2761.77 1.10072 -21.0481 144.324 -0.000829783 -0.00937028 -0.0142015 -2.10244 8.08857 -12.1963 -50.8601 -219.479 -131.523 
42 2761.75 1.10102 -21.0493 144.326 -0.000824727 -0.00937025 -0.0142391 -2.12392 8.05634 -12.1956 62.4138 -259.164 -241.63 
43 2761.71 1.10163 -21.0518 144.329 -0.000814616 -0.0093702 -0.0143143 -2.16688 7.99189 -12.1942 288.966 -338.538 -461.844 
44 2761.69 1.10285 -21.0566 144.337 -0.000794392 -0.0093701 -0.0144648 -2.25284 7.86301 -12.1913 742.084 -497.294 -902.277 
45 2761.69 1.10251 -21.0552 144.335 -0.000800024 -0.00937013 -0.0144229 -2.2289 7.8989 -12.1921 615.897 -453.082 -779.624 
46 2761.66 1.10285 -21.0566 144.337 -0.000813152 -0.0093563 -0.014441 -2.13539 7.99522 -12.1778 177.537 -45.9791 -839.911 
47 2761.64 1.10353 -21.0593 144.341 -0.000839409 -0.00932865 -0.0144773 -1.94836 8.18786 -12.1491 -699.177 768.223 -960.481 
48 2761.64 1.1035 -21.0592 144.341 -0.000838454 -0.00932965 -0.014476 -1.95516 8.18086 -12.1502 -667.287 738.607 -956.096 
49 2761.58 1.1035 -21.0592 144.341 -0.000801242 -0.00937084 -0.0144227 -2.23192 7.90005 -12.1797 602.176 -466.426 -780.383 
50 2761.53 1.1035 -21.0592 144.341 -0.00081152 -0.00937055 -0.0143464 -2.18457 7.96064 -12.1736 387.604 -369.72 -555.904 
51 2761.47 1.1035 -21.0592 144.341 -0.000832075 -0.00936996 -0.0141939 -2.08989 8.08184 -12.1615 -41.5219 -176.323 -106.95 
52 2761.47 1.1035 -21.0592 144.341 -0.000836218 -0.00936984 -0.0141631 -2.07081 8.10627 -12.1591 -128.014 -137.345 -16.4601 
53 2761.47 1.1035 -21.0592 144.341 -0.000832354 -0.0093655 -0.0141613 -2.03813 8.07694 -12.1605 0.752482 0.838963 0.357655 
54 2761.47 1.1035 -21.0592 144.341 -0.000832356 -0.0093655 -0.0141613 -2.03812 8.07695 -12.1605 0.722147 0.868391 0.351904 
55 2761.47 1.1035 -21.0592 144.341 -0.000832359 -0.0093655 -0.0141613 -2.03811 8.07696 -12.1605 0.661477 0.927246 0.340403 
56 2761.47 1.10351 -21.0592 144.341 -0.000832365 -0.0093655 -0.0141613 -2.03808 8.07698 -12.1605 0.540138 1.04496 0.317399 
57 2761.47 1.10351 -21.0592 144.341 -0.000832377 -0.00936549 -0.0141613 -2.03803 8.07702 -12.1604 0.297459 1.28038 0.271392 
58 2761.47 1.10353 -21.0593 144.341 -0.000832402 -0.00936548 -0.0141614 -2.03792 8.0771 -12.1602 -0.187899 1.75122 0.179377 
59 2761.46 1.10356 -21.0594 144.341 -0.000832451 -0.00936545 -0.0141614 -2.03771 8.07725 -12.1598 -1.15862 2.69291 -0.00465224 
60 2761.46 1.10361 -21.0596 144.341 -0.000832549 -0.0093654 -0.0141615 -2.03728 8.07757 -12.1591 -3.10005 4.57628 -0.372711 
61 2761.45 1.10372 -21.06 144.342 -0.000832746 -0.0093653 -0.0141617 -2.03643 8.0782 -12.1577 -6.98291 8.34303 -1.10883 
62 2761.42 1.10393 -21.0609 144.343 -0.00083314 -0.0093651 -0.0141622 -2.03474 8.07945 -12.1548 -14.7486 15.8765 -2.58107 
63 2761.38 1.10437 -21.0626 144.346 -0.000833927 -0.0093647 -0.0141631 -2.03134 8.08197 -12.1492 -30.28 30.9435 -5.52555 
64 2761.29 1.10523 -21.066 144.351 -0.000835501 -0.00936389 -0.0141649 -2.02455 8.087 -12.1378 -61.3428 61.0775 -11.4145 
65 2761.1 1.10696 -21.0729 144.361 -0.000838649 -0.00936228 -0.0141684 -2.01097 8.09706 -12.115 -123.468 121.346 -23.1926 
66 2760.74 1.11042 -21.0866 144.382 -0.000844946 -0.00935906 -0.0141756 -1.9838 8.11718 -12.0694 -247.717 241.882 -46.7493 
67 2760.01 1.11734 -21.114 144.423 -0.000857539 -0.00935262 -0.0141899 -1.92947 8.15743 -11.9783 -496.209 482.955 -93.8644 
68 2758.59 1.13118 -21.1689 144.506 -0.000882726 -0.00933974 -0.0142185 -1.8208 8.23792 -11.796 -993.172 965.104 -188.102 
69 2755.84 1.15887 -21.2786 144.671 -0.0009331 -0.00931398 -0.0142756 -1.60342 8.39887 -11.4315 -1987.01 1929.41 -376.607 
70 2750.74 1.21424 -21.498 145.001 -0.00103385 -0.00926246 -0.0143899 -1.16852 8.72073 -10.7026 -3974.33 3858.08 -753.733 
71 2742.16 1.32497 -21.9368 145.662 -0.00123534 -0.00915943 -0.0146185 -0.298198 9.36423 -9.24511 -7947.55 7715.59 -1508.46 
72 2731.44 1.54644 -22.8144 146.983 -0.00163833 -0.00895335 -0.0150758 1.44459 10.6503 -6.33118 -15888.3 15431.3 -3019.79 
73 2729.03 1.71225 -23.4714 147.972 -0.00194003 -0.00879907 -0.0154181 2.75122 11.6123 -4.15064 -21828.4 21208.4 -4152.91 
74 2714.07 1.87805 -24.1284 148.961 -0.00183284 -0.00904206 -0.0156826 1.12741 9.58725 -2.2794 -14592.9 14872.2 -4880.62 
75 2700.39 2.20966 -25.4424 150.94 -0.00161847 -0.00952805 -0.0162116 -2.12126 5.54011 1.46151 -129.311 2218.01 -6328.1 
76 2700.2 2.25335 -25.6155 151.2 -0.00159023 -0.00959207 -0.0162813 -2.54935 5.00723 1.95419 1775.41 552.733 -6518 
77 2696.39 2.29704 -25.7886 151.461 -0.00174214 -0.00971228 -0.0156893 -2.99302 5.6764 2.53963 -1120.03 -2144.18 -4971.17 
78 2693.85 2.38441 -26.1349 151.982 -0.00204598 -0.0099527 -0.0145053 -3.88421 7.01229 3.70967 -6906.05 -7541.62 -1877.44 
79 2693.79 2.3734 -26.0913 151.917 -0.00200771 -0.00992242 -0.0146544 -3.77167 6.8442 3.56236 -6177.61 -6861.5 -2267.12 
80 2692.34 2.3734 -26.0913 151.917 -0.00180863 -0.00970131 -0.0145813 -2.11904 5.33651 3.49116 413.417 142.782 -1475.08 
81 2692.04 2.3734 -26.0913 151.917 -0.00185563 -0.0096913 -0.0142788 -1.86763 5.62118 3.52007 -629.975 788.088 -585.415 
82 2692.01 2.3734 -26.0913 151.917 -0.00187584 -0.009687 -0.0141486 -1.75955 5.74366 3.5325 -1078.75 1065.63 -202.747 
83 2691.98 2.37341 -26.0913 151.917 -0.00182471 -0.00974862 -0.014044 -2.15944 5.35166 3.49122 710.222 -709.327 133.836 
84 2691.97 2.3734 -26.0913 151.917 -0.00184508 -0.00972407 -0.0140856 -2.00018 5.5078 3.50767 -2.31476 -2.3729 -0.227339 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 2631.56 2.3734 -26.0913 151.917 -0.0018084 -0.00981273 -0.0140962 -1.70958 6.32729 -5.4199 10.5025 -23.9395 236.067 
2 2631.56 2.37341 -26.0913 151.917 -0.00180966 -0.00981028 -0.0141926 -1.74794 6.35555 -5.41868 -177.252 -65.6256 -66.8993 
3 2631.56 2.37341 -26.0913 151.917 -0.00180938 -0.00981082 -0.0141713 -1.73946 6.34931 -5.41895 -135.777 -56.4155 0.028673 
4 2631.55 2.37341 -26.0913 151.917 -0.00180497 -0.00980889 -0.0141743 -1.72754 6.31736 -5.42117 0.451772 0.196996 -0.306781 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4680.71 -8.49354e-008 -1.61384e-007 2.70049e-007 0.00106441 7.15419e-005 -5.3991e-005 6.15341 -1.0476 -15.4195 559.65 1257.39 11187.4 
2 4671.45 -6.74662e-007 -9.13081e-008 1.75768e-006 0.00119566 -3.36333e-005 -0.00110885 6.42784 -0.819276 -15.4082 369.09 363.763 6322.63 
3 4668.54 -1.85412e-006 4.88446e-008 4.73295e-006 0.00145815 -0.000243984 -0.00321856 6.97298 -0.360042 -15.3864 -31.8656 -1449.54 -3407.49 
4 4667.19 -1.42975e-006 -1.58255e-009 3.66245e-006 0.0013637 -0.000168299 -0.00245948 6.77741 -0.525674 -15.3941 115.441 -793.109 93.506 
5 4667.19 -1.5342e-006 6.53571e-009 3.89979e-006 0.00136202 -0.000156198 -0.00246165 6.90823 -0.504904 -15.3777 0.444177 0.464838 0.175425 
6 4667.19 -6.61521e-006 3.77904e-007 1.52102e-005 0.00136166 -0.00015627 -0.00246183 6.90769 -0.500784 -15.3783 -24.1606 -3.59788 -3.42737 
7 4667.19 -1.67772e-005 1.12064e-006 3.78311e-005 0.00136093 -0.000156416 -0.00246218 6.90661 -0.492544 -15.3794 -73.3701 -11.7233 -10.633 
8 4667.18 -3.71013e-005 2.60611e-006 8.30729e-005 0.00135947 -0.000156708 -0.00246289 6.90445 -0.476064 -15.3817 -171.789 -27.9742 -25.0441 
9 4667.18 -7.77494e-005 5.57706e-006 0.000173557 0.00135656 -0.000157291 -0.0024643 6.90014 -0.443104 -15.3862 -368.627 -60.476 -53.8666 
10 4667.18 -0.000109191 7.87511e-006 0.000243546 0.00135431 -0.000157743 -0.00246539 6.89681 -0.417609 -15.3897 -520.883 -85.6165 -76.1609 
11 4667.18 -0.000140648 1.01739e-005 0.000313571 0.00135443 -0.000157804 -0.00246614 6.89707 -0.417718 -15.3895 -519.291 -85.63 -79.4278 
12 4667.18 -0.000203563 1.47715e-005 0.00045362 0.00135467 -0.000157927 -0.00246763 6.8976 -0.417935 -15.3891 -516.108 -85.6569 -85.9614 
13 4667.17 -0.000329391 2.39667e-005 0.000733719 0.00135514 -0.000158173 -0.00247062 6.89867 -0.418369 -15.3883 -509.743 -85.711 -99.0288 
14 4667.16 -0.000581049 4.23571e-005 0.00129392 0.00135609 -0.000158666 -0.00247659 6.90079 -0.419237 -15.3867 -497.011 -85.8192 -125.163 
15 4667.15 -0.00108436 7.91378e-005 0.00241431 0.001358 -0.00015965 -0.00248853 6.90504 -0.420973 -15.3835 -471.548 -86.0365 -177.433 
16 4667.11 -0.002091 0.000152699 0.0046551 0.0013618 -0.000161619 -0.00251242 6.91353 -0.424445 -15.377 -420.625 -86.4743 -281.971 
17 4667.04 -0.00410426 0.000299822 0.00913668 0.00136941 -0.000165556 -0.0025602 6.93052 -0.431389 -15.3641 -318.788 -87.3629 -491.047 
18 4666.94 -0.00813078 0.000594069 0.0180998 0.00138464 -0.000173431 -0.00265575 6.96449 -0.445273 -15.3383 -115.151 -89.1921 -909.196 
19 4666.87 -0.0161838 0.00118256 0.0360261 0.00141508 -0.00018918 -0.00284685 7.03237 -0.47303 -15.2867 291.979 -93.0589 -1745.48 
20 4666.87 -0.0155786 0.00113833 0.0346788 0.00141279 -0.000187997 -0.00283249 7.02727 -0.470944 -15.2906 261.386 -92.7586 -1682.63 
21 4666.84 -0.0161839 0.00118256 0.0360262 0.00141284 -0.000188385 -0.00283243 7.02188 -0.47144 -15.2884 265.924 -122.521 -1679.02 
22 4666.79 -0.0173944 0.00127103 0.038721 0.00141294 -0.000189163 -0.00283231 7.01108 -0.472432 -15.2841 275 -182.045 -1671.81 
23 4666.69 -0.0198156 0.00144796 0.0441105 0.00141313 -0.000190718 -0.00283208 6.9895 -0.474417 -15.2754 293.153 -301.093 -1657.4 
24 4666.49 -0.0246579 0.00180181 0.0548895 0.00141352 -0.000193828 -0.00283162 6.94632 -0.478387 -15.2581 329.458 -539.19 -1628.57 
25 4666.1 -0.0343425 0.00250953 0.0764476 0.00141428 -0.000200047 -0.0028307 6.85997 -0.486327 -15.2236 402.068 -1015.38 -1570.91 
26 4665.33 -0.0537116 0.00392495 0.119564 0.00141582 -0.000212487 -0.00282885 6.68727 -0.502206 -15.1544 547.288 -1967.75 -1455.58 
27 4663.85 -0.0924499 0.00675581 0.205796 0.0014189 -0.000237365 -0.00282516 6.34187 -0.533967 -15.0161 837.728 -3872.46 -1224.94 
28 4661.1 -0.169927 0.0124175 0.378261 0.00142505 -0.000287123 -0.00281778 5.65106 -0.597494 -14.7394 1418.6 -7681.73 -763.666 
29 4656.5 -0.32488 0.0237409 0.723191 0.00143735 -0.000386637 -0.00280302 4.26947 -0.724572 -14.1863 2580.34 -15299.7 158.847 
30 4650.86 -0.634787 0.0463878 1.41305 0.00146196 -0.000585667 -0.00277349 1.50633 -0.978824 -13.0802 4903.76 -30533.4 2003.72 
31 4649.75 -0.846918 0.0618896 1.88526 0.00147881 -0.000721903 -0.00275328 -0.385 -1.15293 -12.3234 6494.11 -40959.2 3266.43 
32 4636.46 -0.846918 0.0618896 1.88526 0.00137744 -8.25792e-005 -0.00280426 6.44285 -0.0220593 -11.4741 130.274 592.427 -1370.61 
33 4636.28 -0.84692 0.0618896 1.88526 0.00132664 -5.95106e-005 -0.00252783 6.32443 0.0915807 -11.5054 -864.724 527.494 -202.825 
34 4636.27 -0.84692 0.0618896 1.88526 0.00133892 -6.72006e-005 -0.00251779 6.2296 -0.0534197 -11.5011 -9.23974 -15.5837 -0.286104 
35 4636.27 -0.84692 0.0618896 1.88526 0.00133915 -6.68412e-005 -0.00251778 6.23338 -0.0558277 -11.5002 5.44325 7.75927 -0.371839 
36 4636.27 -0.84692 0.0618896 1.88526 0.00133914 -6.68341e-005 -0.00251776 6.23343 -0.0557385 -11.5002 4.89048 8.1058 -0.388775 
37 4636.27 -0.846921 0.0618896 1.88526 0.00133912 -6.68201e-005 -0.00251773 6.23353 -0.0555601 -11.5002 3.78494 8.79885 -0.422647 
38 4636.27 -0.846922 0.0618896 1.88527 0.00133907 -6.67919e-005 -0.00251765 6.23373 -0.0552031 -11.5002 1.57386 10.185 -0.490391 
39 4636.27 -0.846924 0.0618897 1.88527 0.00133898 -6.67357e-005 -0.00251751 6.23414 -0.0544893 -11.5003 -2.84831 12.9572 -0.625879 
40 4636.27 -0.846928 0.0618897 1.88528 0.00133881 -6.66231e-005 -0.00251723 6.23495 -0.0530616 -11.5003 -11.6926 18.5016 -0.896855 
41 4636.27 -0.846936 0.0618898 1.88529 0.00133845 -6.6398e-005 -0.00251665 6.23657 -0.0502062 -11.5004 -29.3813 29.5905 -1.43881 
42 4636.27 -0.846951 0.0618899 1.88532 0.00133775 -6.59478e-005 -0.00251551 6.23981 -0.0444954 -11.5006 -64.7586 51.7682 -2.52271 
43 4636.27 -0.846983 0.0618902 1.88538 0.00133633 -6.50473e-005 -0.00251323 6.2463 -0.0330737 -11.5009 -135.513 96.1235 -4.69051 
44 4636.27 -0.847047 0.0618908 1.8855 0.00133351 -6.32464e-005 -0.00250866 6.25927 -0.0102303 -11.5016 -277.023 184.834 -9.02607 
45 4636.27 -0.847175 0.0618919 1.88573 0.00132785 -5.96447e-005 -0.00249952 6.28521 0.035457 -11.5031 -560.041 362.254 -17.6971 
46 4636.27 -0.847127 0.0618915 1.88565 0.00132995 -6.09813e-005 -0.00250291 6.27558 0.0185022 -11.5025 -455.012 296.413 -14.4792 
47 4636.26 -0.847175 0.0618919 1.88573 0.00132986 -6.09515e-005 -0.00249945 6.27126 0.0141898 -11.5024 -433.017 278.927 5.95231 
48 4636.26 -0.847269 0.0618927 1.88591 0.00132968 -6.08919e-005 -0.00249254 6.26262 0.00556503 -11.5022 -389.027 243.955 46.8154 
49 4636.26 -0.847459 0.0618944 1.88626 0.00132931 -6.07727e-005 -0.00247872 6.24532 -0.0116847 -11.5018 -301.048 174.01 128.542 
50 4636.25 -0.847837 0.0618977 1.88696 0.00132857 -6.05343e-005 -0.00245108 6.21074 -0.0461849 -11.501 -125.093 34.1141 291.994 
51 4636.25 -0.84803 0.0618994 1.88731 0.0013282 -6.04132e-005 -0.00243704 6.19317 -0.0637206 -11.5006 -35.6619 -36.9929 375.072 
52 4636.24 -0.848031 0.0618994 1.88731 0.00133345 -5.4971e-005 -0.00249221 6.32315 -0.0349334 -11.4854 -140.397 622.086 47.5379 
53 4636.24 -0.848032 0.0618994 1.88732 0.00134419 -7.79063e-005 -0.0025418 6.14566 -0.07209 -11.5064 127.597 -580.684 -45.6101 
54 4636.24 -0.848031 0.0618994 1.88731 0.00133901 -6.68443e-005 -0.00251789 6.23127 -0.0541714 -11.4963 -1.65848 -0.568577 -0.682087 
55 4636.24 -0.848037 0.0618995 1.88732 0.00134046 -6.65369e-005 -0.00251768 6.2342 -0.0697828 -11.4939 92.1844 19.2769 10.4777 
56 4636.24 -0.848042 0.0618995 1.88733 0.00134045 -6.65332e-005 -0.00251765 6.23418 -0.0697835 -11.4939 92.1614 19.2753 10.6442 
57 4636.24 -0.848052 0.0618996 1.88735 0.00134044 -6.65257e-005 -0.00251758 6.23415 -0.069785 -11.4939 92.1154 19.2721 10.9773 
58 4636.24 -0.848073 0.0618998 1.88739 0.00134042 -6.65109e-005 -0.00251743 6.23407 -0.0697878 -11.4938 92.0233 19.2657 11.6434 
59 4636.24 -0.848115 0.0619002 1.88747 0.00134038 -6.64812e-005 -0.00251715 6.23393 -0.0697936 -11.4936 91.8392 19.2529 12.9756 
60 4636.23 -0.848198 0.0619009 1.88762 0.0013403 -6.64218e-005 -0.00251657 6.23363 -0.069805 -11.4933 91.4709 19.2273 15.6401 
61 4636.23 -0.848364 0.0619023 1.88793 0.00134013 -6.6303e-005 -0.00251542 6.23305 -0.069828 -11.4928 90.7344 19.176 20.9691 
62 4636.22 -0.848697 0.0619053 1.88854 0.00133981 -6.60655e-005 -0.00251312 6.23187 -0.0698739 -11.4916 89.2613 19.0735 31.627 
63 4636.2 -0.849363 0.0619111 1.88977 0.00133915 -6.55904e-005 -0.00250852 6.22953 -0.0699656 -11.4893 86.3149 18.8683 52.9429 
64 4636.17 -0.850695 0.0619227 1.89223 0.00133783 -6.46402e-005 -0.00249932 6.22484 -0.0701491 -11.4846 80.4217 18.4573 95.5746 
65 4636.1 -0.853359 0.061946 1.89714 0.00133521 -6.27399e-005 -0.00248091 6.21545 -0.0705158 -11.4753 68.6331 17.6334 180.838 
66 4635.96 -0.858687 0.0619926 1.90697 0.00132995 -5.89393e-005 -0.0024441 6.19669 -0.0712484 -11.4567 45.0476 15.9769 351.365 
67 4635.71 -0.869342 0.0620857 1.92663 0.00131944 -5.13379e-005 -0.00237049 6.15914 -0.07271 -11.4196 -2.15687 12.6301 692.418 
68 4635.28 -0.890652 0.062272 1.96595 0.00129841 -3.61353e-005 -0.00222325 6.08403 -0.0756196 -11.3452 -96.6996 5.80096 1374.53 
69 4634.75 -0.933273 0.0626445 2.04458 0.00125635 -5.73002e-006 -0.00192878 5.93371 -0.0813836 -11.1966 -286.321 -8.3992 2738.74 
70 4634.64 -0.964694 0.0629191 2.10255 0.00122535 1.66856e-005 -0.00171169 5.82281 -0.0855861 -11.087 -426.572 -19.3306 3744.47 
71 4633.79 -0.996115 0.0631938 2.16052 0.00122024 4.02747e-005 -0.00172193 6.02289 -0.0158319 -10.9416 -741.32 1315.27 3551.72 
72 4632.22 -1.05896 0.0637431 2.27646 0.00121003 8.74529e-005 -0.00174242 6.42305 0.123661 -10.6509 -1370.77 3984.38 3166.25 
73 4629.51 -1.18464 0.0648417 2.50833 0.00118961 0.000181809 -0.00178339 7.22339 0.402582 -10.0696 -2629.46 9322.19 2395.39 
74 4625.89 -1.43601 0.0670389 2.97209 0.00114877 0.000370522 -0.00186533 8.82415 0.960172 -8.90715 -5146.03 19996.2 854.056 
75 4625.78 -1.93875 0.0714332 3.8996 0.00106708 0.000747948 -0.00202922 12.026 2.07434 -6.58351 -10175.9 41338 -2227.08 
76 4624.65 -1.69295 0.0692847 3.44612 0.00110702 0.000563416 -0.00194909 10.4605 1.52977 -7.71939 -7717.25 30904.6 -720.898 
77 4618.21 -1.93875 0.0714332 3.8996 0.00111837 0.000542578 -0.00202443 9.84763 1.52936 -6.82932 -7037.11 28073.8 -658.514 
78 4607.18 -2.43036 0.0757302 4.80657 0.00114106 0.000500903 -0.00217511 8.62185 1.52863 -5.04919 -5676.06 22412.6 -533.799 
79 4592.52 -3.41356 0.0843242 6.6205 0.00118644 0.000417552 -0.00247647 6.17018 1.52747 -1.48901 -2950.8 11092.3 -284.579 
80 4587.73 -4.38345 0.0928018 8.40987 0.0012312 0.00033533 -0.00277375 3.75156 1.52672 2.02288 -258.33 -72.3191 -39.0079 
81 4587.73 -4.38345 0.0928018 8.40987 0.0012352 0.000336451 -0.00277315 3.76249 1.48345 2.02985 1.56002 -0.169532 -9.49169 
82 4587.73 -4.38345 0.0928012 8.40987 0.00123474 0.000336562 -0.00276937 3.75871 1.48255 2.02941 2.59837 -14.0851 9.42972 
83 4587.73 -4.38345 0.0928014 8.40987 0.00123491 0.000336522 -0.00277072 3.76006 1.48287 2.02957 2.22828 -9.12507 2.68548 
84 4587.73 -4.38345 0.0928014 8.40987 0.00123484 0.000336717 -0.00277057 3.76192 1.48339 2.02977 -0.940786 2.58864 1.95627 

iter	f	tx	ty	tz	rx	ry	rz	gtx	gty	gtz	grx	gry	grz
1 4662.58 -4.38345 0.0928012 8.40987 0.00242027 0.000185508 -0.00281056 5.55939 -1.92209 -14.5571 482.688 813.989 12008.1 
2 4651.57 -4.38345 0.0928013 8.40987 0.00256197 8.16605e-005 -0.00399329 6.05387 -1.69774 -14.5178 320.893 1021.77 6545.51 
3 4648.79 -4.38345 0.0928017 8.40987 0.00284535 -0.000126034 -0.00635876 7.03831 -1.24699 -14.4401 -28.0886 1406.77 -4379.27 
4 4646.82 -4.38345 0.0928015 8.40987 0.00273428 -4.46272e-005 -0.0054316 6.65317 -1.42399 -14.4704 112.726 1260.73 -97.3084 
5 4646.81 -4.38345 0.0928016 8.40987 0.00273278 -6.46159e-005 -0.00543229 6.44492 -1.40611 -14.5013 -0.326702 -0.168998 -0.345098 
6 4646.81 -4.38346 0.0928033 8.40989 0.00273317 -6.46176e-005 -0.00543187 6.44429 -1.41085 -14.5008 27.5156 -2.45698 5.22639 
7 4646.81 -4.38348 0.0928069 8.40992 0.00273396 -6.46208e-005 -0.00543101 6.44303 -1.42035 -14.4996 83.2001 -7.03294 16.3694 
8 4646.81 -4.38351 0.092814 8.41 0.00273554 -6.46274e-005 -0.0054293 6.44052 -1.43933 -14.4974 194.569 -16.1849 38.6553 
9 4646.81 -4.38358 0.0928281 8.41014 0.0027387 -6.46404e-005 -0.00542588 6.43548 -1.4773 -14.4929 417.307 -34.489 83.2271 
10 4646.81 -4.3837 0.0928564 8.41044 0.00274502 -6.46666e-005 -0.00541905 6.42542 -1.55324 -14.4839 862.783 -71.0979 172.37 
11 4646.8 -4.38365 0.0928438 8.41031 0.00274221 -6.4655e-005 -0.00542209 6.4299 -1.51946 -14.4879 664.578 -54.8094 132.708 
12 4646.8 -4.3837 0.0928564 8.41044 0.00274175 -6.4397e-005 -0.0054197 6.4293 -1.51808 -14.4879 654.272 -52.6791 142.223 
13 4646.8 -4.38382 0.0928816 8.4107 0.00274083 -6.3881e-005 -0.00541493 6.42812 -1.51534 -14.4879 633.661 -48.4186 161.254 
14 4646.79 -4.38405 0.092932 8.41122 0.002739 -6.28491e-005 -0.00540537 6.42574 -1.50986 -14.4878 592.438 -39.8982 199.317 
15 4646.77 -4.38451 0.0930329 8.41226 0.00273533 -6.07852e-005 -0.00538627 6.421 -1.49889 -14.4876 509.99 -22.8593 275.441 
16 4646.75 -4.38544 0.0932345 8.41433 0.00272799 -5.66575e-005 -0.00534806 6.4115 -1.47695 -14.4873 345.087 11.2104 427.691 
17 4646.72 -4.38729 0.0936378 8.41849 0.00271332 -4.8402e-005 -0.00527164 6.3925 -1.43307 -14.4866 15.2533 79.3183 732.194 
18 4646.71 -4.38833 0.0938659 8.42085 0.00270502 -4.37312e-005 -0.0052284 6.38174 -1.40824 -14.4862 -171.375 117.833 904.476 
19 4646.67 -4.38938 0.0940941 8.4232 0.00270492 -4.46937e-005 -0.0052284 6.36959 -1.4066 -14.483 -177.959 49.3751 910.134 
